"","GSM3151945","GSM3151946","GSM3151947","GSM3151948","GSM3151949","GSM3151950","GSM3151951","GSM3151952","GSM3151953","GSM3151954","GSM3151955","GSM3151956","GSM3151957","GSM3151958","GSM3151959","GSM3151960","GSM3151961","GSM3151962","GSM3151963","GSM3151964","GSM3151965","GSM3151966","GSM3151967","GSM3151968","GSM3151969","GSM3151970","GSM3151971","GSM3151972"
"hsa-miR-6770-3-5p",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-6771-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6771-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6772-3p",0,0,0,0,1,2.58496250072116,2.58496250072116,2.32192809488736,2,2.32192809488736,0,0,0,0,0,0,0,1.58496250072116,2,2.58496250072116,3.16992500144231,1.58496250072116,1.58496250072116,3,0,0,0,0
"hsa-miR-6772-5p",0,0,0,0,1,2.32192809488736,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6773-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6773-5p",0,0,0,0,0,1,1,0,1,0,0,0,1.58496250072116,0,0,4.75488750216347,1,4.52356195605701,0,0,0,0,0,0,1,1,0,0
"hsa-miR-6774-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6774-5p",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6775-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0
"hsa-miR-6775-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6776-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6776-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-6778-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6778-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6779-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6779-5p",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,1,0,0,0,0
"hsa-miR-6780a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6780a-5p",0,0,0,0,2,1,2.8073549220576,1,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,2.58496250072116,0,0,2.58496250072116,0,0,0,0
"hsa-miR-6780b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6780b-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6781-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6781-5p",0,0,0,0,0,1,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,1.58496250072116,1,0,0,0,1,1,0,0,0
"hsa-miR-6782-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6782-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6783-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6783-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,1,0,0,0,0
"hsa-miR-6784-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6784-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6785-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6785-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6786-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-6786-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6787-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6787-5p",0,0,0,0,2.58496250072116,3,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2,1,0,1,1.58496250072116,0,0,0,0
"hsa-miR-6788-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6788-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6789-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6789-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6790-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6790-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6791-3p",0,0,0,0,1.58496250072116,1.58496250072116,2.32192809488736,0,1,0,0,0,0,0,0,0,0,0,1,0,2.58496250072116,0,1,1.58496250072116,0,0,0,0
"hsa-miR-6791-5p",0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2,0,0,2,0,0,0,0,0
"hsa-miR-6792-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6792-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6793-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6793-5p",0,0,0,0,1.58496250072116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"hsa-miR-6794-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6794-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6795-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6795-5p",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.58496250072116,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6796-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6796-5p",0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6797-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6797-5p",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6798-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6798-5p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6799-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-6799-5p",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6800-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6800-5p",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6801-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6801-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6802-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6802-5p",0,0,0,0,1,3.58496250072116,2,2.32192809488736,2.8073549220576,0,0,0,0,0,0,0,0,0,1,2.8073549220576,3.58496250072116,1,1.58496250072116,3,0,0,0,0
"hsa-miR-6803-3p",0,0,0,0,1,2.58496250072116,3,2,0,1,0,0,0,0,0,0,0,0,2.8073549220576,1.58496250072116,3.16992500144231,2.32192809488736,1,2,0,0,0,0
"hsa-miR-6803-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6804-3p",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6804-5p",0,0,0,0,2.32192809488736,2.58496250072116,2,2,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,1,2,2.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116,0,0,0,0
"hsa-miR-6805-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6805-5p",0,0,0,0,1,0,2.32192809488736,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"hsa-miR-6806-3p",0,0,0,0,0,1,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,2,0,0,0,0
"hsa-miR-6806-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6807-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6807-5p",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-6808-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6808-5p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6809-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6809-5p",0,0,0,0,1,2.32192809488736,3,2.32192809488736,0,0,0,0,0,0,0,0,0,0,2.32192809488736,2,2.58496250072116,1.58496250072116,0,2.32192809488736,0,0,0,0
"hsa-miR-6810-3p",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"hsa-miR-6810-5p",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.58496250072116,1.58496250072116,0,0,0,0
"hsa-miR-6811-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6811-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6812-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6812-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6813-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6813-5p",0,0,0,0,5.52356195605701,5.55458885167764,5.4262647547021,3.8073549220576,5.04439411935845,3.70043971814109,0,0,0,0,0,0,0,0,4.85798099512757,5.20945336562895,5.32192809488736,3.32192809488736,3.70043971814109,4.95419631038687,0,0,0,0
"hsa-miR-6814-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6814-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6815-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6815-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,2.32192809488736,0,0,0,0,0,0
"hsa-miR-6816-3p",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1.58496250072116,0,0,0,0,0
"hsa-miR-6816-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6817-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6817-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6818-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6818-5p",0,0,0,0,2.32192809488736,3.4594316186373,2.8073549220576,2,1.58496250072116,1,0,0,0,0,0,0,0,0,2,1.58496250072116,1.58496250072116,0,1.58496250072116,1.58496250072116,0,0,0,0
"hsa-miR-6819-3p",0,0,0,0,0,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"hsa-miR-6819-5p",0,1,0,0,2.58496250072116,3,3,1.58496250072116,1.58496250072116,1,0,0,0,0,0,0,0,0,1,3.4594316186373,2.58496250072116,2,2.32192809488736,3.32192809488736,0,0,0,0
"hsa-miR-6820-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6820-5p",0,0,0,0,2,1.58496250072116,0,1,2.32192809488736,0,0,0,0,0,0,0,0,0,0,1,1,1.58496250072116,1,0,0,0,0,0
"hsa-miR-6821-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6821-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6822-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6822-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6823-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6823-5p",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6824-3p",0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6824-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6825-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6825-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6826-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6826-5p",0,0,0,0,0,1.58496250072116,1,0,2.8073549220576,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,1,0,0,0,0,0,0
"hsa-miR-6827-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6827-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6828-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6828-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6829-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6829-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,0,0,0,0,0,0
"hsa-miR-6830-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6830-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6831-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6831-5p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6832-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6832-5p",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,1.58496250072116,0,1,0,0,0,0
"hsa-miR-6833-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6833-5p",0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.58496250072116,1,0,0,0,0
"hsa-miR-6834-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6834-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6835-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6835-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6836-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6836-5p",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
"hsa-miR-6837-3p",0,0,0,0,4.70043971814109,5.61470984411521,5.04439411935845,4.52356195605701,4.52356195605701,3.70043971814109,0,0,0,0,0,0,0,1,4.08746284125034,4.95419631038687,4.64385618977472,4.39231742277876,3.90689059560852,5.16992500144231,0,0,0,0
"hsa-miR-6837-5p",0,0,0,0,1.58496250072116,2,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,1.58496250072116,0,0,0,0,0,0
"hsa-miR-6838-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6838-5p",0,0,0,0,1,1,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.58496250072116,1,0,0,0,0
"hsa-miR-6839-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6839-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6840-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-6840-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6841-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6841-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6842-3p",1.58496250072116,0,0,0,6.32192809488736,7.18982455888002,6.82017896241519,6.14974711950468,6.20945336562895,5.7279204545632,0,0,0,0,0,0,0,1,6.14974711950468,6.95419631038687,6.55458885167764,6.12928301694497,5.24792751344359,6.74146698640115,0,0,0,0
"hsa-miR-6842-5p",0,0,0,0,0,2.32192809488736,1,1.58496250072116,2.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,1,3.32192809488736,2.32192809488736,1,1,1,0,0,0,0
"hsa-miR-6843-3p",0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.58496250072116,0,0,0,0,0,0
"hsa-miR-6844",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6845-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6845-5p",0,0,0,0,1.58496250072116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0
"hsa-miR-6846-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6846-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-6847-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6847-5p",0,0,0,0,1.58496250072116,3,2.32192809488736,1.58496250072116,2,1,0,0,0,0,0,0,0,0,1.58496250072116,1.58496250072116,0,0,1,2.8073549220576,0,0,0,0
"hsa-miR-6848-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6848-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6849-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6849-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6850-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6850-5p",0,0,0,0,2.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,2,0,1.58496250072116,0,0,0,0
"hsa-miR-6851-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6851-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6852-3p",0,0,0,0,1,0,0,1,1.58496250072116,1.58496250072116,0,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-6852-5p",0,0,0,2.32192809488736,9.67419226814568,10.4655664048094,10.2842457498297,8.97154355395077,9.48784003382305,8.43879185257826,0,0,0,0,0,2,0,0,9.28540221886225,9.90237511448603,9.90689059560852,8.97441458980553,8.4757334309664,10.2276159434142,0,1,0,0
"hsa-miR-6853-3p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6853-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6854-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6854-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6855-3p",0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6855-5p",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,1.58496250072116,0,0,0,0
"hsa-miR-6856-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6856-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6857-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6857-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6858-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6858-5p",0,0,0,0,2.8073549220576,2,1.58496250072116,1.58496250072116,1,2,1,0,0,0,0,0,0,0,1.58496250072116,3.16992500144231,0,1,1.58496250072116,2,0,0,0,0
"hsa-miR-6859-1-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-6859-1-5p",0,0,0,0,3.70043971814109,5,3.4594316186373,1.58496250072116,3.58496250072116,2.32192809488736,0,0,0,0,0,0,0,0,3.32192809488736,4.64385618977472,4.70043971814109,3.16992500144231,3,3.58496250072116,0,0,0,0
