"","GSM4292511","GSM4292512","GSM4292513","GSM4292514","GSM4292515","GSM4292516","GSM4292517","GSM4292518","GSM4292519","GSM4292520","GSM4292521","GSM4292522","GSM4292523","GSM4292524","GSM4292525","GSM4292526","GSM4292527","GSM4292528","GSM4292529","GSM4292530","GSM4292531","GSM4292532","GSM4292533","GSM4292534","GSM4292535","GSM4292536","GSM4292537","GSM4292538","GSM4292539"
"hsa-miR-224-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-224-5p",1.58496250072116,2.32192809488736,1.58496250072116,2.32192809488736,3.4594316186373,2,1,1.58496250072116,1.58496250072116,1,1.58496250072116,1.58496250072116,0,0,2.58496250072116,3.4594316186373,0,3.32192809488736,4.4594316186373,2.58496250072116,0,1,2.58496250072116,1.58496250072116,2.32192809488736,2.58496250072116,0,1,2
"hsa-miR-2355-3p",0,0,1.58496250072116,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-23a-3p",8.17492568250068,7.59245703726808,8,8.86418614465428,9.52552080909507,9.3264294871223,5.58496250072116,4.64385618977472,6.06608919045777,7.38370429247405,7.44294349584873,7.876516946565,5.04439411935845,6.4262647547021,5.70043971814109,6.90689059560852,3,9.35535109642481,9.71080643369935,8.63299519714296,6.32192809488736,7.14974711950468,7.15987133677839,7.65105169117893,7.66533591718518,7.23840473932508,7.76155123244448,7.25738784269265,7.12928301694497
"hsa-miR-23a-5p",1,1,2,1,1.58496250072116,0,0,1,0,0,1,0,0,0,0,0,0,0,2.58496250072116,0,0,1,0,0,0,0,0,0,0
"hsa-mir-23b",2.8073549220576,3,3,0,3.32192809488736,3.58496250072116,0,0,0,1.58496250072116,1.58496250072116,0,0,0,0,2.32192809488736,0,3.70043971814109,3.8073549220576,3,0,1.58496250072116,0,1,1,1,0,0,1.58496250072116
"hsa-miR-23b-3p",4.75488750216347,5.12928301694497,5.04439411935845,5.49185309632967,6.20945336562895,5.7279204545632,1.58496250072116,1.58496250072116,3.8073549220576,4.16992500144231,4.08746284125034,4.08746284125034,1.58496250072116,2.58496250072116,3.32192809488736,3.58496250072116,0,6.24792751344359,6.82017896241519,5.39231742277876,2.58496250072116,4,4.08746284125034,4.90689059560852,5.20945336562895,3.90689059560852,4.24792751344359,3.58496250072116,4
"hsa-miR-23b-5p",2.58496250072116,1,2.32192809488736,3.90689059560852,3.90689059560852,3.16992500144231,2.8073549220576,1,1,1,2.58496250072116,2.32192809488736,1,1.58496250072116,3.16992500144231,2,0,4.16992500144231,3.8073549220576,1.58496250072116,4,2.32192809488736,2.58496250072116,2.58496250072116,3.70043971814109,3.16992500144231,2,2.32192809488736,1.58496250072116
"hsa-miR-24-1-5p",2.32192809488736,3.90689059560852,1.58496250072116,1.58496250072116,1,1.58496250072116,1,0,0,1,1,2,0,1,0,1.58496250072116,0,2.8073549220576,3,1.58496250072116,3.16992500144231,1.58496250072116,2,1.58496250072116,2.32192809488736,2.32192809488736,1,2.32192809488736,1.58496250072116
"hsa-miR-24-2-5p",2.32192809488736,2.8073549220576,2,2,4,3,2,0,0,1.58496250072116,2,2.32192809488736,0,1.58496250072116,0,2,0,2.8073549220576,4.52356195605701,3,2.8073549220576,2,2.58496250072116,1,1.58496250072116,1.58496250072116,2.32192809488736,1,2
"hsa-miR-24-3p",11.9373738201921,11.2197735508929,12.0834793273318,13.2996373280292,14.258934021404,13.4718022066056,8.95419631038687,7.16992500144231,8.95419631038687,10.977995368613,11.1630206395808,11.8081597728684,7.81378119121704,9.85953478638265,8.49585502688717,10.7862696276485,7.05528243550119,13.5729370250173,13.8349647685616,12.2170489135563,11.3685064615077,11.4762399063239,9.21431912080077,9.4093909361377,9.69174351917128,9.48381577726426,10.8788172846142,10.5097750043269,10.3365065598103
"hsa-miR-25-3p",7.31288295528436,8.7279204545632,7.57742882803575,8.7279204545632,10.2761244052742,8.92184093707449,7.02236781302845,5.6724253419715,6.32192809488736,7.12928301694497,7.16992500144231,8.58120058192496,6.55458885167764,7.48381577726426,7.08746284125034,7.72109918870718,3.8073549220576,9.61470984411521,9.57742882803575,8.12412131182919,9.67419226814568,7.44294349584873,8.09803208296053,9.66533591718518,9.76652890859886,7.76818432477693,7.17990909001493,6.98868468677217,7.16992500144231
"hsa-miR-25-5p",1,0,1.58496250072116,2.8073549220576,2.32192809488736,2,1,0,0,1,1.58496250072116,2,0,1,0,2.32192809488736,1,1,3,3,1,1.58496250072116,0,0,1,0,1,0,1
"hsa-miR-2682-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-26a-1-3p",4.75488750216347,6.39231742277876,5.4594316186373,5,5.28540221886225,5.20945336562895,3.70043971814109,3.58496250072116,3.90689059560852,5.20945336562895,4.8073549220576,6.18982455888002,3.8073549220576,5.58496250072116,4.24792751344359,3.16992500144231,1,5.61470984411521,5.88264304936184,4.16992500144231,6.98868468677217,4.8073549220576,5.28540221886225,4.70043971814109,5.35755200461808,5.6724253419715,5.12928301694497,5.24792751344359,5.75488750216347
"hsa-miR-26a-2-3p",0,0,0,0,1.58496250072116,2.32192809488736,0,0,0,0,0,0,0,0,0,0,1,2,2.32192809488736,1,0,1.58496250072116,0,0,0,0,0,0,0
"hsa-miR-26a-5p",11.120237877342,11.0566377151132,10.7952279660287,12.0140204703149,12.5415806599912,12.3227731764546,8.13442632022093,7.20945336562895,7.66533591718518,9.75988818322183,9.5018371849023,10.3476213685681,7.37503943134692,8.14465824283188,8.25266543245025,10.9936460600166,6.59991284218713,12.4951055100078,13.4754801265955,11.3890935219045,10.3026389237876,10.5352753766208,8.5274770060604,8.16490692667569,8.47167521439204,8.50382573799575,10.0701209444768,9.64385618977473,8.73131903102506
"hsa-miR-26b-3p",1,2,1,1.58496250072116,1.58496250072116,1.58496250072116,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"hsa-miR-26b-5p",5.35755200461808,6.59991284218713,5.04439411935845,6.4757334309664,7.90086680798075,7.22881869049588,2.8073549220576,1.58496250072116,2.32192809488736,3.58496250072116,3.70043971814109,3.16992500144231,2.32192809488736,2.58496250072116,2,4.24792751344359,1.58496250072116,7.33985000288462,8.34872815423108,6.16992500144231,4.16992500144231,5,2.32192809488736,3.58496250072116,2.58496250072116,2,3.16992500144231,3.16992500144231,3.16992500144231
"hsa-mir-27a",0,0,2.58496250072116,2.58496250072116,1,2,0,0,0,0,2.32192809488736,3,0,1.58496250072116,0,1.58496250072116,0,2.8073549220576,3.16992500144231,1,2,1,0,0,0,0,0,0,1
"hsa-miR-27a-3p",9.95128471496697,9.44086916761087,9.82017896241519,10.3674147512468,11.062720767165,10.3542493819452,8.06608919045777,3.90689059560852,6.82017896241519,9.41151098801207,9.24792751344359,10.0028150156071,5.58496250072116,7.98868468677217,7.65105169117893,8.66177809777199,6.02236781302845,10.7976615258538,11.0119260663068,9.58496250072116,8.88569637333939,9.27379559921426,6.53915881110803,6.5077946401987,7.27612440527424,7.55458885167764,9.54303182025524,9.17990909001493,8.2240016741981
"hsa-miR-27a-5p",0,1,1,0,1.58496250072116,0,1,1,0,0,0,1,1,1,1,1,0,1,1.58496250072116,1.58496250072116,2,0,0,1.58496250072116,1,0,0,1,1.58496250072116
"hsa-mir-27b",1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,1,0,0,0,1
"hsa-miR-27b-3p",11.8447057644119,11.8324944843361,11.8153832958135,12.3188252203997,13.0306671362469,12.3842441222431,10.6320864128352,7.74146698640115,9.73301532168596,11.7498694273968,11.661778097772,12.5553081014013,8.29920801838728,10.6768386064742,10.0794847838268,11.0781508077346,7.97154355395077,12.8542840201762,13.1839454717572,11.7347096202258,12.680799034573,11.1767964781476,10.0237543532994,9.8008998999203,10.4817994316658,10.7490313820402,11.8384160757973,11.4537850554962,11.2015113445001
"hsa-miR-27b-5p",1,0,0,1,3,1.58496250072116,0,0,0,1,1,1.58496250072116,1,1,1,1,0,3.16992500144231,3.8073549220576,0,2,1,0,0,0,1,0,0,0
"hsa-miR-28-3p",4.16992500144231,3.16992500144231,4.32192809488736,5.24792751344359,6.33985000288462,4.8073549220576,5.24792751344359,3.32192809488736,4.52356195605701,4.24792751344359,4.52356195605701,5.32192809488736,3.8073549220576,4.70043971814109,6.18982455888002,5.24792751344359,1,4.64385618977472,5.6724253419715,3.90689059560852,5.08746284125034,4.8073549220576,5.12928301694497,5.90689059560852,6.06608919045777,5.12928301694497,3.16992500144231,3.16992500144231,3.8073549220576
"hsa-miR-28-5p",3.70043971814109,4.58496250072116,2.58496250072116,3.4594316186373,4.32192809488736,3.32192809488736,0,1,0,2.58496250072116,2,3,0,2,2,3.4594316186373,1,4.08746284125034,4.95419631038687,2.58496250072116,2,1,1,0,0,0,2.8073549220576,1,2.32192809488736
"hsa-miR-296-5p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-299-3p",4,6.04439411935845,3.70043971814109,4.08746284125034,4.4594316186373,4.52356195605701,0,1,0,1.58496250072116,1,2.32192809488736,2.32192809488736,3,1,2.32192809488736,0,4.52356195605701,4.64385618977472,3.16992500144231,2,3.4594316186373,2.32192809488736,2.58496250072116,1.58496250072116,2,2.58496250072116,3,1
"hsa-miR-299-5p",0,1.58496250072116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29a-3p",7.8073549220576,10.9061389961954,8.01680828768655,8.16992500144231,8.99435343685886,8.67595703294175,4.64385618977472,3.4594316186373,3.32192809488736,5.12928301694497,5.78135971352466,6.74146698640115,3.90689059560852,4.8073549220576,3.58496250072116,5.4262647547021,2.58496250072116,8.55842071326866,9.23601419190008,7.81378119121704,6.88264304936184,7.60733031374961,4.85798099512757,5.4262647547021,4.8073549220576,5.24792751344359,6.59991284218713,5.75488750216347,5.55458885167764
"hsa-miR-29a-5p",0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2.32192809488736,1,0,0,0,0,0,0,0,0,0
"hsa-miR-29b-1-5p",0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-29b-2-5p",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,1,1.58496250072116,1.58496250072116,0,0,1,0,1,0,0
"hsa-miR-29b-3p",1.58496250072116,5.55458885167764,1.58496250072116,3.16992500144231,3.4594316186373,2.58496250072116,0,2.32192809488736,0,0,1,0,0,1.58496250072116,1,1,0,3.4594316186373,3.90689059560852,2.32192809488736,2,1.58496250072116,1.58496250072116,0,0,1,0,1,0
"hsa-miR-29c-3p",3.70043971814109,5.64385618977472,4,4,4.64385618977472,4.85798099512757,0,0,0,1.58496250072116,1,2,0,1.58496250072116,0,1,0,3.90689059560852,4.8073549220576,3.4594316186373,2,3.32192809488736,0,0,1.58496250072116,1.58496250072116,3,2.32192809488736,2
"hsa-miR-29c-5p",2,2.58496250072116,3,3.32192809488736,3.4594316186373,3.4594316186373,2,0,1.58496250072116,2,2,1.58496250072116,2.32192809488736,0,1,0,0,3.70043971814109,3.90689059560852,2,1,3.16992500144231,0,0,1,1.58496250072116,0,1,1.58496250072116
"hsa-miR-300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-301a-3p",0,1.58496250072116,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-301a-5p",1.58496250072116,1.58496250072116,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2.32192809488736,0,1.58496250072116,1,0,0,0,0,0,0,1
"hsa-miR-301b-3p",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3064-3p",0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-3064-5p",1.58496250072116,0,1.58496250072116,2.32192809488736,3.16992500144231,2.8073549220576,0,1.58496250072116,1.58496250072116,2.58496250072116,2.32192809488736,3.32192809488736,2.32192809488736,2.8073549220576,2,2.32192809488736,1,2.58496250072116,2.58496250072116,1,4.52356195605701,1,3,2.58496250072116,3.32192809488736,2,1,1.58496250072116,3.32192809488736
"hsa-miR-3065-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-3074-3p",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"hsa-miR-3074-5p",3.8073549220576,3.32192809488736,4,3.58496250072116,4.24792751344359,4,1.58496250072116,0,1.58496250072116,1,2.32192809488736,3,1.58496250072116,0,2.58496250072116,3.16992500144231,0,4.16992500144231,3.58496250072116,3,2.32192809488736,3.58496250072116,2.8073549220576,2.32192809488736,3,1.58496250072116,3,1,2
"hsa-miR-30a-3p",4.32192809488736,7.02236781302845,4.08746284125034,5.16992500144231,5.78135971352466,5.70043971814109,4.4594316186373,3.8073549220576,3.90689059560852,4.16992500144231,4.08746284125034,4.95419631038687,3.8073549220576,5.32192809488736,5.08746284125034,4.58496250072116,2,6.06608919045777,6.32192809488736,4.4594316186373,8.14465824283188,4.4594316186373,5.04439411935845,5.4594316186373,5.49185309632967,5.55458885167764,4.08746284125034,4.32192809488736,5.04439411935845
"hsa-miR-30a-5p",9.34207466799914,10.3026389237876,9.32867492732795,9.90538700501813,10.5216004397237,9.9614496943982,7.78135971352466,6.32192809488736,7.16992500144231,8.75488750216347,8.7176764230664,9.85953478638265,6.68650052718322,8.24792751344359,7.48381577726426,8.61102479730735,5.39231742277876,10.1522848423066,10.3923174227788,9.01402047031493,10.1786648510065,8.82017896241519,8.37068740680722,8.55458885167764,8.35314682549808,8.12928301694497,8.95419631038687,8.65105169117893,8.34872815423108
"hsa-miR-30b-3p",0,2.32192809488736,0,2.8073549220576,2,2.58496250072116,0,0,0,0,1,0,0,0,1,1.58496250072116,0,3,3.32192809488736,2,1,1.58496250072116,1.58496250072116,1,1.58496250072116,1,1,2.32192809488736,1.58496250072116
"hsa-miR-30b-5p",2.8073549220576,6.52356195605701,3.4594316186373,3.4594316186373,4.85798099512757,4.70043971814109,0,1,1,0,1,1.58496250072116,1,1,0,3,0,4.64385618977472,4.8073549220576,3,2,1.58496250072116,1,1,2.8073549220576,1,1,1,2.32192809488736
"hsa-mir-30c-1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30c-1-3p",0,1.58496250072116,2,0,1,1.58496250072116,0,0,0,0,1,1,1,0,0,1,0,1.58496250072116,2,1.58496250072116,2,1.58496250072116,0,1,0,1,1,1.58496250072116,0
"hsa-mir-30c-2",0,1.58496250072116,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0
"hsa-miR-30c-2-3p",1.58496250072116,1.58496250072116,1,1.58496250072116,2.58496250072116,1.58496250072116,2,0,0,1,1,1.58496250072116,1,1,1,1.58496250072116,0,1,2.32192809488736,0,3.4594316186373,1,0,0,0,0,0,1.58496250072116,0
"hsa-miR-30c-5p",6.5077946401987,8.07681559705083,5.93073733756289,7.75488750216347,8.35314682549808,7.94251450533924,5.08746284125034,4.32192809488736,4.58496250072116,5.4262647547021,4.8073549220576,5.35755200461808,4.16992500144231,5,4.4594316186373,5.88264304936184,2.58496250072116,8.33985000288462,8.74819284958946,7.36632221424582,4.85798099512757,6.02236781302845,5.83289001416474,5.28540221886225,5.49185309632967,5.20945336562895,5.58496250072116,4.4594316186373,5.16992500144231
"hsa-miR-30d-3p",2,3.32192809488736,2.32192809488736,2.58496250072116,3.58496250072116,3,2.32192809488736,0,1,1,1,2,0,1,0,0,0,2.32192809488736,3.58496250072116,1.58496250072116,0,1.58496250072116,0,1,0,2.32192809488736,1,0,1
"hsa-miR-30d-5p",10.4262647547021,11.1755495506362,10.0927571409199,10.8879821330585,11.4568677383803,10.9571020415623,8.90388184573618,7.67948009950545,9.55074678538324,9.42836017270429,9.63843591399047,10.1472049249422,8.2336196767597,8.95710204156229,8.88264304936184,10.1241213118292,6.04439411935845,10.9901039638575,11.5844927969759,10.2215871212648,8.59991284218713,9.82495874052852,10.0633950812885,9.57553924683453,9.87805091272854,10.3454052467178,10.0028150156071,9.39016895620018,9.04984854945056
"hsa-miR-30e-3p",5.12928301694497,7.21916852046216,4.24792751344359,5.49185309632967,5.90689059560852,6.24792751344359,6.28540221886225,3.70043971814109,5.04439411935845,4.75488750216347,4.16992500144231,5.32192809488736,4.39231742277876,5.49185309632967,6.20945336562895,5.85798099512757,2,6.06608919045777,6.93073733756289,4.95419631038687,8,4.58496250072116,5.12928301694497,5.7279204545632,5.8073549220576,5.7279204545632,4.70043971814109,4.8073549220576,5.4262647547021
"hsa-miR-30e-5p",8.80413102118332,9.93663793900257,8.93073733756289,9.39874369193819,10.270295326472,9.73470962022584,4.64385618977472,3.70043971814109,4.08746284125034,7.21916852046216,6.98868468677217,8.02236781302845,4.08746284125034,5.32192809488736,4.90689059560852,7.18982455888002,2.8073549220576,9.96000193206808,10.4040771362412,8.95419631038687,7.14974711950468,8.1548181090521,5.4262647547021,5.8073549220576,6.10852445677817,5.75488750216347,7.88264304936184,7.22881869049588,5.90689059560852
"hsa-miR-31-3p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-31-5p",2,1,2,2.32192809488736,3.32192809488736,2.32192809488736,0,0,0,0,0,0,0,1,0,0,0,2.32192809488736,2.32192809488736,1,0,1,0,1,0,0,0,0,0
"hsa-miR-3120-3p",0,1,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"hsa-miR-3120-5p",0,0,0,0,0,0,2,0,1,0,0,1,0,0,1.58496250072116,2.58496250072116,0,0,1,0,0,0,1,1,1.58496250072116,1.58496250072116,0,0,0
"hsa-miR-3124-5p",0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-3128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-3130-3p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3138",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3140-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3143",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3155a|hsa-miR-3155b",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3157-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3158-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,2,0,0,0,0
"hsa-miR-3173-3p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3173-5p",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-3174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-3175",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3176",0,0,0,0,1.58496250072116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"hsa-miR-3177-3p",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3179",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3180|hsa-miR-3180-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-3184-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-3191-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3194-3p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-32-3p",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"hsa-miR-32-5p",5.04439411935845,4,5.4262647547021,6.28540221886225,7.84549005094437,7.24792751344359,2.58496250072116,0,3,3.70043971814109,3.32192809488736,5.16992500144231,2.58496250072116,2.32192809488736,2,3.8073549220576,2,6.89481776330794,7.36632221424582,5.61470984411521,4.85798099512757,4.32192809488736,2.58496250072116,1.58496250072116,2.58496250072116,2,3.90689059560852,4,4.24792751344359
"hsa-mir-320a",0,0,1,1.58496250072116,2,1.58496250072116,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-320a",12.819580375155,11.3564519702218,13.1864237975389,13.0972091435503,13.6856248397264,13.0462714065991,9.69870466677034,10.0028150156071,11.1649069266757,12.2401950539799,12.237209960755,12.827739648807,10.12153351734,10.8649599151426,9.60547951806167,12.3839742326079,8.01122725542325,13.1153688378202,13.3770749323772,11.6878130625649,12.3108967487977,13.0743087414403,11.5439984501345,12.0059753565004,12.1134166114859,11.590587049915,11.5947911180893,11.6036263449862,11.1642784383012
"hsa-miR-320b",9.44294349584873,7,9.71080643369935,9.99717948093762,10.5333297323058,9.74651432113846,7.4262647547021,6.44294349584873,8.58871463558226,9.34651373316563,9.38154295118458,9.81538329581354,7.05528243550119,7.8073549220576,7.05528243550119,9.74986942739684,5.16992500144231,9.86573327085176,9.96434086779242,8.2667865406949,9.72451385311995,9.52356195605701,8.66533591718518,8.88874324889826,8.97441458980553,8.79441586635011,8.48381577726426,8.35314682549808,8.19475685442225
"hsa-mir-320b-1",0,0,1,1.58496250072116,2.32192809488736,1.58496250072116,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
"hsa-mir-320b-2",0,0,1,1.58496250072116,1.58496250072116,1,0,0,0,1,1,1.58496250072116,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-320c",8.61102479730735,4.90689059560852,8.95128471496697,9.63481105017172,10.007027266894,9.40514146313634,6.68650052718322,5.04439411935845,7.40087943628218,8.58496250072116,8.75822321472672,8.86727873970966,5.85798099512757,6.78135971352466,6.10852445677817,9.01959072835788,5.08746284125034,9.45121111183233,9.59058704991503,7.62935662007961,8.25266543245025,8.67948009950545,7.20945336562895,7.12928301694497,7.48381577726426,7.4178525148859,8.04984854945056,8.09803208296053,7.10852445677817
"hsa-miR-320d",6.4093909361377,3.16992500144231,6.68650052718322,7.31288295528436,7.70043971814109,6.74146698640115,4.4594316186373,2.58496250072116,5.28540221886225,6.44294349584873,6.4594316186373,6.79441586635011,3.4594316186373,4.85798099512757,3.90689059560852,6.88264304936184,3.16992500144231,6.88264304936184,6.90689059560852,5.4594316186373,6.22881869049588,5.6724253419715,5,5.08746284125034,5.16992500144231,5.7279204545632,5.52356195605701,5.61470984411521,4.70043971814109
"hsa-mir-320e",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320e",3,2.32192809488736,2.32192809488736,3.16992500144231,3.4594316186373,3.58496250072116,2,0,2.32192809488736,2.8073549220576,2.58496250072116,2.58496250072116,1,1,0,3.32192809488736,0,2.8073549220576,3,2.58496250072116,3.4594316186373,3.16992500144231,2.58496250072116,2.58496250072116,2.8073549220576,1,2.8073549220576,2.58496250072116,2.32192809488736
"hsa-miR-323a-3p",10.7507069862249,10.7919768208987,10.4584066132365,11.642051692928,12.2158363099625,11.8049376720519,11.1848753429083,8.38801728534514,10.7279204545632,10.6266216523584,10.7515440590891,10.8841705191084,9.52160043972373,10.642051692928,11.1459321458205,10,6.64385618977472,12.2790301364496,12.4683694871095,11.2784494582205,12.3780238509255,10.2203783276952,11.7996863613313,11.0028150156071,11.6220518194564,11.927407612949,10.8634119589416,10.5018371849023,10.5439984501345
"hsa-miR-323a-5p",4.75488750216347,3.70043971814109,4.64385618977472,4.85798099512757,5.61470984411521,4.32192809488736,3.58496250072116,1,4.4594316186373,4.58496250072116,4.16992500144231,3.90689059560852,2.32192809488736,3,3.8073549220576,4.58496250072116,1,6.04439411935845,6.64385618977472,5.08746284125034,4.95419631038687,4.32192809488736,5.20945336562895,3.8073549220576,5.49185309632967,5.52356195605701,4.64385618977472,4.24792751344359,3.32192809488736
"hsa-miR-323b-3p",1.58496250072116,0,1,2.8073549220576,3.58496250072116,2.8073549220576,2,0,1.58496250072116,1.58496250072116,2,1.58496250072116,1,0,4.16992500144231,3.70043971814109,0,2.58496250072116,3.32192809488736,2,2,1,1.58496250072116,1.58496250072116,3,3.58496250072116,0,3,1.58496250072116
"hsa-miR-324-3p",3,3.70043971814109,3.90689059560852,4,5.32192809488736,4.4594316186373,0,0,2.58496250072116,1.58496250072116,1,3.16992500144231,2,2,0,2,0,3.90689059560852,5.16992500144231,4,2.8073549220576,4.24792751344359,2.58496250072116,2,3.32192809488736,1.58496250072116,2.8073549220576,2.32192809488736,1.58496250072116
"hsa-miR-324-5p",1,2,1.58496250072116,1,2,2,0,0,0,0,0,1.58496250072116,0,1,0,1,0,2,2.8073549220576,1.58496250072116,2.58496250072116,1,0,0,1,0,0,0,0
"hsa-miR-325",1.58496250072116,3,0,1.58496250072116,1,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"hsa-miR-326",7.4594316186373,7.06608919045777,7.94251450533924,8.4797802640291,9.23122118071119,8.4178525148859,2.58496250072116,4,4.52356195605701,5.95419631038687,5.90689059560852,6.79441586635011,4.70043971814109,6.24792751344359,4.16992500144231,5.64385618977472,2,8.53915881110803,8.31288295528435,6.39231742277876,6.74146698640115,7.78790255939143,6.18982455888002,6.98868468677217,7.09803208296053,5.6724253419715,5.49185309632967,5.83289001416474,5.61470984411521
